,rating,review,app,source
940,4,"Using this in Somerville, MA and it works pretty well. I like its guesses about what other issues I might be interested in. Only issue: there doesn't seem to be a way to say thanks like there is via the web.",SeeClickFix,Apple
941,5,"Wow, this is completely amazing. You report issues, and they (gasp) actually get fixed in a timely manner. What?! Such a great app. Easy to use.",SeeClickFix,Apple
942,1,"This app is a great idea, however, issues I have posted do not get fixed. I posted to have lane dividers repainted at an intersection where I almost get hit every morning. I posted that a year ago. They said it was fixed but it never was. A dead raccoon I posted to have cleaned up was never cleaned up but ended up rotting away. Good try, but needs way more improvement or better admin.",SeeClickFix,Apple
943,3,"Good app, let's me easily log issues on the fly. Incorporates the phone camera well. Location verification is a bit clunky (esp if I log issue from another spot). But the point is to log an issue & it does that effectively.",SeeClickFix,Apple
944,5,I have already used this app several times. Very handy to have only one place to go to for a variety of issues.,SeeClickFix,Apple
945,5,This app is amazing. Response is pretty quick and response to close those issues even quicker. So glad I found this app. Thanks City of Raleigh for addressing the issues filed.,SeeClickFix,Apple
946,5,This is really cool. Glad products like this are opening government up and making them more transparent. Works very well in my city.,SeeClickFix,Apple
947,5,I submitted two pothole reports 26 days ago. They were fixed when I got home from work yesterday !!! Awesome !!!,SeeClickFix,Apple
948,5,"Slick and smart, love it. Have it on my iPhone iPad and laptop. Keep up the good work. This is one of those apps that make our iPhones so helpful and useful.",SeeClickFix,Apple
949,5,I've used SCF many times in Providence over the years to get things like potholes and trash pickup issues fixed. Great app!,SeeClickFix,Apple
950,5,This is a significant upgrade on the old way of doing business. It sure beats leaving messages at town hall that no one ever responds to.,SeeClickFix,Apple
951,2,"The User Interface leaves a lot to be desired. The user experience has also been neglected probably because it was a total afterthought. I suggest going back to the drawing table on this one, or, hiring an actual agency to it right. Sorry for the harshness of my review, it's the truth. Good luck.",SeeClickFix,Apple
952,5,"This app is a sight for sore eyes, being absolutely necessary for a person who wants to better his community.",SeeClickFix,Apple
953,3,"Terrific way to keep on top on local problems. As the co-founder of Frog Park in Oakland, I use this often to report on graffiti, park maintenance and other issues, to help keep our park looking good, in addition to our semi- annual volunteer maintenance days.",SeeClickFix,Apple
954,5,Such a fantastic idea to have a place to say what needs to be done while avoiding confrontation. Simple and easy to use.,SeeClickFix,Apple
955,5,I live on the street where SCF was created. The app is super easy to use and the City really listens and responds to the requests.,SeeClickFix,Apple
956,5,"The first time I used in Oakland, I reported three things and by the end of the day, they were all removed (it was illegal dumping). Awesome and easy to use!",SeeClickFix,Apple
957,3,"You can capture all the needs-fixing stuff you want, but you can't make 'em fix it. Concept will obviously depend most on the city administration. I happen to live where they just don't seem to bother. Oh well.",SeeClickFix,Apple
958,5,"Use this app to report graffiti, potholes, abandoned furniture and the like to be brought to the attention of city workers and get action. Works!",SeeClickFix,Apple
959,5,"Great app, easy to use and nice design! Thanks for giving me a voice in my community!!!",SeeClickFix,Apple
960,5,Love the new app! It fast an easy to use and most importantly it gets stuff fixed!,SeeClickFix,Apple
961,5,I found the app easy to use and effective. I used it to report a burned out streetlight and got a very quick response from the City of Walnut Creek.,SeeClickFix,Apple
962,5,Down loaded it after my friend bragged about how well it worked. He was right. Worked for me too.,SeeClickFix,Apple
963,5,"Much easier than an impersonal website or phone message, and it works!",SeeClickFix,Apple
964,5,The new app is just wonderful! Its helped me in getting a lot of my local issues fixed. Thanks!,SeeClickFix,Apple
965,5,"Is excellent, just take photos of graffiti, missing trees needed bike lane fixes and send them right to city hall. A satellite view on the mobile map would be very helpful, they have it on desktop version. Some cities arent with it yet, that's why they seem to not listen to reports. Just make the app and city hall aware of it! Some cities",SeeClickFix,Apple
966,5,"The app works very well. Now whether anything actually gets fixed, that's a whole 'nother ball game. I'm looking at you City of Oakland.",SeeClickFix,Apple
967,5,"Not a fan of illegal dumping, but my issue got fixed within a week - wish I hadn't waited so long to submit an issue!",SeeClickFix,Apple
968,5,The app worked perfectly. The city even installed the merge sign I asked for within a day.,SeeClickFix,Apple
969,4,This is a great app to reprint civic issues. Unfortunately the Location Services does not work. It just stalls and never brings up where I am.,SeeClickFix,Apple
970,4,"I'd like to be able to do a quick save when on the move and be able to send info at next opertunity. Being able to have a choice to automatically e-mail myself a copy of the report. Others have written some very good suggestions that needs to addressed. Otherwise, great app(idea)",SeeClickFix,Apple
971,5,Changes the way government fictions by putting information in the hands of the people.,SeeClickFix,Apple
972,5,Got the city to fix our problem the next day!,SeeClickFix,Apple
973,5,I use this app a lot because it works. Issues get fixed.,SeeClickFix,Apple
974,5,This app is so easy to use and completely effective. Great to see other activity and have reports geotagged.,SeeClickFix,Apple
